ID_ALUMNO;ID_CENTROEDUCATIVO
723390;104
723401;104
723421;117
723422;110
723423;76
723424;110
723425;76
723426;104
723427;110
723428;104
723429;110
723430;104
723431;104
723432;76
723433;104
723434;110
723435;104
723436;104
723437;104
723438;104
723439;104
723440;104
723441;104
723442;104
723443;104
723444;104
723445;104
723446;104
723447;104
723461;104
723462;84
723463;84
723464;84
723481;117
723482;117
723501;84
723521;84
723522;84
723523;84
723524;84
723525;84
723526;84
723527;110
723528;84
723541;110
723542;110
723543;110
723561;107
723562;107
723563;107
723564;107
723565;107
723566;107
723567;107
723568;107
723569;107
723570;111
723571;88
723572;111
723573;111
723574;76
723575;581
723576;581
723577;581
723578;581
723579;581
723580;581
723581;107
723582;107
723583;107
723584;107
723585;107
723586;107
723587;107
723588;107
723589;107
723590;107
723591;107
723592;107
723593;107
723594;107
723601;76
723602;111
723603;76
723604;111
723605;76
723606;104
723607;111
723608;104
723609;111
723621;581
723622;581
723623;581
723624;581
723625;581
723639;60
723641;60
723661;35
723662;113
723663;113
723664;113
723665;113
723666;113
723667;113
723668;113
723669;113
723670;113
723671;113
723672;113
723673;113
723676;87
723677;87
723678;87
723679;87
723681;113
723682;113
723701;113
723702;113
723703;113
723704;113
723705;113
723706;113
723707;113
723741;115
723742;115
723743;115
723744;115
723745;115
723746;115
723747;115
723748;115
723749;115
723750;115
723751;115
723752;115
723753;115
723754;115
723755;115
723756;115
723757;115
723758;115
723759;115
723760;115
723761;115
723762;115
723763;115
723764;115
723765;115
723766;115
723767;115
723768;115
723769;115
723770;115
723771;115
723772;115
723773;115
723774;115
723775;115
723776;115
723777;115
723778;115
723779;115
723780;115
723781;115
723782;115
723783;115
723784;115
723785;115
723786;115
723787;115
723788;115
723789;115
723790;115
723791;115
723792;115
723793;115
723794;115
723795;115
723796;115
723797;115
723798;115
723799;115
723800;115
723801;115
723802;115
723803;115
723804;115
723805;115
723806;115
723807;115
723808;115
723809;115
723810;115
723811;115
723812;115
723813;115
723814;115
723815;115
723816;115
723817;115
723818;115
723819;115
723820;115
723821;115
723822;115
723823;115
723824;115
723825;115
723826;115
723827;115
723828;115
723829;115
723830;115
723831;115
723832;115
723833;115
723834;115
723835;115
723836;115
723837;115
723838;115
723839;115
723840;115
723841;115
723842;115
723843;115
723844;115
723845;115
723846;115
723847;115
723848;115
723849;115
723850;115
723851;115
723852;115
723853;115
723854;115
723855;115
723856;115
723857;115
723858;115
723859;115
723860;115
723861;115
723862;115
723863;115
723864;115
723865;115
723866;115
723867;115
723868;115
723869;115
723870;115
723871;115
723872;115
723873;115
723874;115
723875;115
723876;115
723877;115
723878;115
723879;115
723880;115
723881;115
723882;115
723883;115
723884;115
723885;115
723886;115
723887;115
723888;115
723889;115
723890;115
723891;115
723892;115
723893;115
723894;115
723895;115
723896;115
723897;115
723898;115
723899;115
723900;115
723901;115
723902;115
723903;115
723904;115
723905;115
723906;115
723907;115
723908;115
723909;115
723910;115
723911;115
723912;115
723913;115
723914;115
723915;115
723916;115
723917;115
723918;115
723919;115
723920;115
723921;115
723922;115
723923;115
723924;115
723925;115
723926;115
723927;115
723928;115
723929;115
723930;115
723931;115
723932;115
723933;115
723934;115
723935;115
723936;115
723937;115
723938;115
723939;115
723940;115
723941;115
723942;115
723943;115
723944;115
723945;115
723946;115
723947;115
723948;115
723949;115
723950;115
723951;115
723952;115
723953;115
723954;115
723955;115
723956;115
723957;115
723958;115
723959;115
723960;115
723961;115
723962;115
723963;115
723964;115
723965;115
723966;115
723967;115
723968;115
723969;115
723970;115
723971;115
723972;87
723973;87
723974;109
723975;109
723976;109
723977;109
723978;109
723979;109
723981;109
723983;109
723987;87
723988;87
723989;87
724001;117
724002;117
724003;117
724004;117
724005;117
724021;117
724022;117
724023;117
724024;117
724025;117
724026;117
724027;117
724028;117
724029;117
724041;110
724042;110
724043;110
724044;110
724045;110
724046;110
724047;110
724048;110
724049;110
724050;110
724051;110
724052;110
724053;110
724054;110
724055;110
724056;117
724057;117
724058;117
724059;117
724061;110
724062;110
724063;110
724081;117
724082;117
724083;117
724101;49
724121;781
724122;281
724123;781
724124;104
724125;781
724126;104
724127;104
724128;104
724129;104
724130;104
724131;104
724132;104
724133;117
724134;117
724141;781
724142;781
724143;781
724144;781
724145;781
724146;104
724147;781
724148;781
724149;781
724150;3
724151;104
724161;104
724181;117
724201;117
724202;117
724203;117
724204;117
724205;117
724206;117
724207;117
724208;117
724209;117
724210;101
724211;101
724212;101
724213;117
724214;101
724221;117
724222;117
724223;117
724224;117
724225;117
724226;101
724227;117
724228;117
724241;101
724261;9
724262;87
724263;87
724264;87
724281;87
724282;87
724283;87
724284;87
724285;87
724286;87
724287;87
724288;87
724289;87
724290;87
724291;87
724292;87
724293;87
724294;87
724295;87
724296;87
724297;87
724298;87
724299;87
724300;87
724301;87
724302;87
724303;87
724304;87
724321;33
724322;99
724323;99
724324;99
724325;99
724326;99
724327;104
724328;117
724329;117
724330;117
724331;117
724332;117
724333;117
724334;117
724335;117
724336;117
724337;117
724338;117
724339;117
724340;117
724341;841
724342;104
724343;117
724344;117
724345;117
724346;117
724347;117
724348;117
724349;117
724350;117
724351;117
724352;104
724353;104
724354;104
724361;117
724362;117
724363;117
724364;117
724365;104
724366;104
724381;86
724382;281
724383;101
724384;281
724385;281
724386;281
724387;101
724388;281
724389;281
724401;281
724402;117
724403;18
724404;781
724421;117
724422;117
724423;117
724424;117
724425;117
724426;117
724427;117
724428;117
724429;117
724430;117
724431;117
724432;117
724433;117
724434;117
724435;117
724436;110
724437;18
724438;110
724439;110
724440;108
724441;117
724442;117
724443;117
724461;110
724481;110
724482;110
724483;18
724501;108
724502;110
724503;18
724504;110
724505;108
724506;117
724507;108
724508;110
724509;117
724510;117
724511;108
724512;117
724513;117
724514;108
724515;18
724516;117
724517;117
724518;108
724519;117
724520;101
724521;101
724522;101
724523;101
724524;101
724525;101
724526;101
724527;90
724528;90
724529;90
724530;90
724531;90
724532;90
724533;90
724534;90
724535;90
724536;90
724537;91
724538;91
724539;91
724541;101
724542;101
724543;101
724544;101
724545;117
724546;101
724547;101
724548;101
724561;90
724562;90
724581;91
724582;91
724601;90
724602;90
724603;90
724604;90
724605;90
724606;90
724607;90
724621;90
724622;80
724623;99
724624;96
724625;96
724626;96
724641;90
724642;90
724643;90
724644;90
724645;90
724661;80
724662;80
724663;80
724664;80
724665;80
724666;80
724667;80
724668;80
724669;80
724670;80
724671;80
724672;80
724681;96
724682;70
724683;70
724701;73
724721;70
724722;70
724741;70
724742;70
724743;92
724744;87
724745;87
724746;117
724747;117
724748;117
724749;117
724750;37
724751;1
724752;96
724753;341
724754;96
724755;112
724756;96
724757;96
724758;96
724759;96
724761;9
724781;87
724782;87
724783;87
724784;87
724785;87
724786;87
724787;87
724788;87
724789;87
724790;87
724801;117
724802;117
724803;117
724804;117
724805;117
724806;117
724807;117
724808;117
724809;117
724810;117
724821;1
724841;112
724842;112
724843;112
724844;112
724845;112
724861;341
724862;112
724863;341
724864;341
724865;96
724866;341
724867;341
724868;109
724881;341
724901;109
724902;109
724903;109
724905;109
724907;109
724908;109
724909;109
724911;109
724912;109
724913;109
724917;109
724918;109
724919;109
724920;109
724921;109
724941;42
724942;42
724961;92
724981;110
725001;87
725002;87
725021;90
725022;90
725041;90
725042;90
725043;90
725044;90
725045;90
725046;90
725047;90
725048;90
725049;90
725050;90
725051;90
725052;90
725053;90
725054;109
725055;90
725057;109
725061;90
725081;90
725082;90
725083;90
725084;90
725085;90
725086;43
725101;90
725121;90
725122;90
725124;46
725125;117
725142;90
725143;90
725144;90
725161;117
725181;96
725182;96
725183;12
725184;108
725185;108
725186;98
725187;98
725188;98
725201;104
725202;104
725203;96
725204;96
725205;381
725206;3
725207;106
725208;109
725209;108
725210;108
725211;108
725212;12
725213;12
725214;12
725215;12
725216;12
725217;12
725218;76
725219;96
725220;96
725221;12
725222;12
725223;12
725224;12
725225;12
725226;12
725227;12
725228;12
725229;12
725230;12
725231;12
725232;12
725233;12
725234;12
725235;12
725236;12
725237;12
725238;12
725239;12
725240;12
725241;12
725242;12
725243;12
725244;76
725245;96
725246;96
725247;96
725248;96
725249;96
725250;96
725251;108
725252;108
725253;108
725254;108
725255;108
725256;79
725257;79
725258;79
725259;79
725260;79
725261;108
725262;108
725263;108
725264;108
725265;108
725267;96
725268;76
725269;59
725270;79
725281;79
725282;79
725283;79
725284;79
725285;79
725286;79
725287;79
725288;79
725289;79
725290;79
725291;79
725292;79
725293;79
725294;79
725295;79
725296;79
725297;79
725298;79
725299;79
725301;96
725302;79
725303;79
725304;79
725305;79
725306;79
725307;79
725321;79
725322;79
725323;79
725324;79
725325;79
725326;79
725327;79
725328;79
725329;79
725330;79
725331;79
725332;79
725341;79
725342;79
725343;79
725344;79
725345;79
725346;79
725347;79
725348;79
725349;79
725350;104
725351;88
725361;104
725362;104
725363;90
725364;90
725365;17
725366;37
725367;84
725368;84
725369;96
725370;96
725371;96
725372;96
725373;96
725374;96
725375;59
725376;59
725381;79
725382;79
725383;79
725401;96
725402;96
725403;96
725404;96
725405;100
725406;100
725407;100
725408;100
725409;100
725410;100
725411;100
725421;59
725422;59
725423;59
725424;59
725425;59
725426;59
725441;841
725442;108
725443;106
725461;108
725481;106
725482;106
725501;106
725502;106
725521;24
725522;9
725541;9
725542;9
725543;9
725544;9
725545;9
725546;9
725547;96
725548;96
725549;96
725550;96
725551;104
725561;9
725562;73
725563;9
725564;9
725565;9
725581;9
725582;98
725583;90
725601;103
725602;103
725603;103
725604;103
725605;16
725606;103
725607;103
725608;103
725609;103
725610;103
725621;103
725622;103
725623;103
725624;103
725625;16
725626;16
725627;89
725628;96
725629;96
725630;96
725631;96
725632;96
725633;96
725634;96
725635;96
725636;96
725637;105
725638;105
725639;105
725641;99
725661;87
725681;96
725701;37
725702;96
725703;96
725704;96
725705;96
725706;96
725721;116
725722;91
725723;91
725741;105
725742;99
725743;99
725744;99
725761;90
725762;103
725764;103
725765;20
725766;681
725767;681
725768;681
725769;681
725770;681
725771;681
725772;681
725773;681
725774;681
725781;103
725782;103
725783;103
725784;103
725785;103
725786;20
725787;681
725788;681
725789;681
725790;681
725791;681
725792;681
725793;681
725794;681
725795;681
725796;681
725797;681
725801;90
725802;77
725803;77
725821;1
725822;63
725823;45
725824;111
725841;63
725842;78
725843;63
725844;63
725845;63
725861;111
725862;111
725863;111
725864;109
725881;9
725882;86
725901;86
725921;63
725941;117
725942;117
725943;9
725944;82
725961;82
725962;82
725963;82
725964;82
725965;82
725966;82
725981;99
725982;100
725983;117
725984;117
725985;117
725986;117
725987;117
725988;117
725989;117
725990;117
725991;117
725992;117
725993;117
725994;117
725995;117
725996;102
726001;87
726021;117
726022;117
726023;117
726024;117
726025;117
726026;117
726041;117
726042;117
726043;117
726044;117
726045;117
726046;117
726047;117
726048;117
726049;99
726050;99
726051;99
726052;104
726061;117
726062;117
726063;117
726064;117
726065;117
726066;117
726067;117
726068;117
726081;98
726101;84
726102;84
726103;84
726104;84
726121;84
726141;84
726161;115
726162;115
726163;115
726164;115
726165;115
726166;115
726167;115
726168;115
726169;115
726170;115
726171;115
726172;115
726173;115
726174;115
726175;115
726176;115
726177;115
726178;115
726179;115
726180;115
726181;84
726182;84
726183;84
726201;84
726202;84
726203;110
726204;83
726205;9
726221;110
726222;110
726241;23
726242;23
726243;23
726245;31
726246;31
726247;31
726248;31
726261;31
726262;31
726263;31
726264;31
726265;31
726266;31
726267;31
726281;70
726282;70
726283;70
726284;70
726285;70
726286;70
726287;70
726288;70
726289;194
726290;194
726291;194
726292;194
726293;194
726294;194
726295;194
726296;194
726297;194
726298;116
726299;116
726301;194
726321;194
726322;194
726323;194
726324;194
726325;194
726326;194
726327;194
726328;194
726341;301
726342;301
726343;301
726361;189
726362;189
726381;189
726382;189
726383;189
726384;189
726385;189
726386;189
726387;189
726401;70
726421;101
726422;101
726423;101
726441;101
726442;101
726443;101
726444;101
726461;682
726462;682
726481;110
726482;110
726483;110
726501;110
726502;110
726503;110
726521;110
726522;110
726523;110
726524;110
726525;110
726541;96
726561;9
726581;31
726601;31
726602;31
726621;59
726622;59
726641;102
726661;30
726662;30
726681;106
726682;106
726683;106
726684;106
726701;106
726721;9
726741;189
726742;189
726743;189
726744;189
726745;189
726746;189
726747;189
726748;189
726749;189
726750;189
726751;189
726752;189
726753;189
726754;189
726761;189
726762;189
726763;189
726764;189
726765;189
726766;702
726767;189
726768;702
726769;189
726770;189
726771;189
726772;702
726773;189
726774;702
726775;702
726776;189
726781;702
726782;189
726783;189
726801;189
726802;189
726803;189
726804;189
726805;189
726806;189
726807;189
726808;189
726809;189
726810;189
726811;189
726812;189
726813;189
726814;189
726815;189
726816;189
726817;189
726818;189
726819;189
726820;189
726821;189
726822;189
726823;189
726824;189
726825;189
726826;189
726827;189
726828;189
726829;189
726830;189
726831;189
726832;189
726833;189
726834;189
726835;189
726841;189
726861;189
726862;189
726863;189
726864;189
726865;189
726866;189
726881;189
726901;189
726902;189
726903;189
726904;189
726905;189
726906;189
726907;189
726908;189
726909;189
726910;189
726911;189
726912;189
726913;189
726914;189
726915;189
726916;189
726921;189
726941;189
726961;189
726981;100
726982;100
726983;100
726984;108
726985;108
726986;108
726987;108
726988;59
726989;59
727001;108
727002;108
727003;108
727004;108
727005;108
727021;62
727041;62
727061;59
727081;59
727101;59
727121;59
727141;96
727161;182
727162;182
727163;182
727164;182
727165;189
727166;189
727167;189
727168;189
727169;189
727170;189
727171;189
727172;189
727181;189
727201;106
727221;106
727241;193
727242;193
727243;193
727244;193
727261;422
727262;422
727281;422
727282;422
727301;422
727321;9
727341;189
727361;193
727362;193
727363;193
727364;193
727365;193
727366;193
727367;193
727368;193
727369;193
727370;193
727371;193
727372;193
727381;193
727382;193
727383;193
727384;193
727385;193
727401;9
727421;9
727441;9
727461;191
727462;191
727463;191
727464;191
727482;191
727483;191
727501;9
727521;9
727541;9
727542;9
727543;9
727544;9
727545;9
727546;9
727547;9
727561;9
727562;9
727581;193
727582;193
727583;193
727584;193
727601;193
727602;193
727603;193
727604;193
727605;193
727606;193
727621;193
727641;193
727642;193
727643;193
727644;193
727661;193
727662;193
727664;193
727665;193
727681;702
727701;40
727721;9
727741;9
727761;9
727781;70
727782;70
727783;70
727784;70
727785;70
727786;70
727801;9
727821;1
727841;9
727861;9
727881;188
727882;188
727883;188
727884;188
727885;188
727886;188
727901;188
727902;188
727903;188
727904;188
727921;188
727922;188
727923;188
727924;188
727941;188
727942;188
727943;188
727944;188
727945;188
727946;188
727947;188
727948;188
727949;188
727950;188
727961;45
727962;45
727963;45
727964;45
727965;45
727966;45
727967;45
727968;45
727969;45
727970;45
727971;45
727972;45
727973;45
727974;45
727975;45
727976;45
727981;70
728001;9
728021;9
728022;9
728041;1
728042;189
728061;188
728081;188
728082;188
728083;188
728101;188
728121;188
728122;188
728141;188
728161;188
728162;188
728181;108
728201;181
728221;188
728222;188
728223;188
728241;188
728261;70
728281;70
728301;181
728321;181
728341;181
728361;9
728381;189
728401;1
728421;1
728441;9
728442;9
728461;9
728481;181
728501;181
728502;9
728503;9
728504;9
728505;9
728521;9
728522;9
728523;9
728541;9
728542;9
728561;9
1700000;2
1700001;2
1700002;2
1700003;2
1700004;2
1700005;2
1700006;2
1700007;2
1700008;2
1700009;2
1700010;2
1700011;2
1700012;2
1700013;2
1700014;2
1700015;2
1700016;2
1700017;2
1700018;2
1700019;2
1700020;2
1700021;2
1700022;2
1700024;2
1700025;2
1700027;2
1700028;2
1700029;2
1700030;2
1700031;2
1700032;2
1700033;2
1700034;2
1700035;2
1700037;2
1700038;2
1700039;2
1700040;2
1700041;2
1700042;2
1700043;8
1700044;8
1700045;8
1700046;8
1700047;13
1700048;13
1700049;13
1700050;13
1700051;13
1700052;13
1700053;13
1700054;13
1700055;13
1700056;13
1700057;13
1700058;13
1700059;13
1700060;13
1700061;13
1700062;13
1700063;13
1700064;13
1700065;13
1700066;13
1700067;13
1700068;13
1700069;13
1700070;13
1700071;13
1700072;13
1700073;13
1700074;13
1700075;13
1700076;13
1700077;13
1700078;13
1700079;13
1700080;13
1700081;13
1700082;13
1700083;13
1700084;13
1700085;13
1700086;13
1700087;13
1700088;13
1700089;13
1700090;13
1700091;13
1700092;13
1700093;13
1700094;13
1700095;13
1700096;13
1700097;13
1700098;13
1700099;13
1700100;13
1700101;13
1700102;13
1700103;13
1700104;13
1700105;13
1700106;13
1700107;13
1700108;13
1700109;13
1700110;13
1700111;13
1700112;13
1700113;13
1700114;13
1700115;13
1700116;13
1700117;13
1700118;13
1700119;13
1700120;13
1700121;13
1700122;13
1700123;13
1700124;13
1700125;13
1700126;13
1700127;13
1700128;13
1700129;13
1700130;13
1700131;13
1700132;13
1700133;13
1700134;13
1700136;13
1700137;13
1700138;13
1700139;13
1700140;13
1700141;13
1700142;13
1700143;13
1700144;13
1700145;13
1700146;13
1700147;13
1700148;13
1700149;13
1700150;13
1700151;13
1700152;13
1700153;13
1700154;13
1700155;13
1700156;13
1700157;13
1700158;13
1700159;13
1700160;13
1700161;13
1700162;13
1700163;13
1700164;13
1700165;13
1700166;13
1700167;13
1700168;13
1700169;13
1700170;13
1700171;13
1700172;13
1700173;13
1700174;13
1700175;13
1700176;13
1700177;13
1700178;13
1700179;13
1700180;13
1700181;13
1700182;13
1700183;13
1700184;13
1700185;13
1700186;13
1700187;13
1700189;15
1700190;15
1700191;15
1700192;15
1700193;15
1700194;15
1700195;15
1700196;15
1700197;15
1700198;15
1700199;15
1700200;15
1700201;15
1700202;15
1700203;15
1700204;15
1700205;15
1700206;15
1700207;15
1700208;15
1700209;15
1700210;15
1700211;15
1700212;15
1700213;15
1700214;15
1700215;15
1700216;15
1700217;15
1700218;381
1700219;381
1700220;381
1700221;381
1700222;381
1700223;381
1700224;381
1700225;381
1700226;17
1700227;17
1700228;17
1700229;17
1700230;17
1700231;17
1700232;17
1700233;17
1700234;17
1700235;17
1700236;17
1700237;17
1700238;17
1700239;17
1700240;17
1700241;17
1700242;17
1700243;17
1700244;17
1700245;17
1700246;17
1700247;17
1700248;17
1700249;17
1700250;17
1700251;17
1700252;17
1700253;17
1700254;17
1700255;17
1700256;17
1700257;17
1700258;17
1700259;17
1700260;17
1700261;17
1700262;17
1700263;17
1700264;17
1700265;17
1700266;17
1700267;17
1700268;17
1700269;17
1700270;17
1700271;17
1700272;17
1700273;17
1700274;17
1700275;17
1700276;17
1700277;17
1700278;17
1700279;17
1700280;17
1700281;17
1700282;17
1700283;17
1700284;17
1700285;17
1700286;17
1700287;17
1700288;17
1700289;17
1700290;17
1700291;17
1700292;17
1700293;17
1700294;17
1700295;17
1700297;17
1700298;17
1700299;17
1700300;17
1700301;17
1700302;17
1700303;17
1700304;17
1700305;17
1700306;17
1700307;17
1700308;17
1700309;17
1700310;17
1700311;17
1700312;17
1700313;17
1700314;17
1700315;17
1700316;17
1700317;17
1700318;17
1700319;17
1700320;17
1700321;17
1700322;17
1700323;17
1700324;17
1700325;17
1700326;17
1700327;17
1700328;17
1700329;17
1700330;17
1700331;17
1700332;17
1700333;17
1700334;17
1700335;17
1700336;17
1700337;17
1700338;17
1700339;17
1700340;17
1700341;17
1700342;2
1700343;17
1700344;17
1700345;17
1700346;17
1700347;17
1700348;17
1700349;17
1700350;17
1700351;17
1700352;17
1700353;17
1700354;17
1700355;17
1700356;17
1700357;17
1700358;17
1700359;17
1700360;17
1700361;17
1700362;17
1700363;17
1700364;17
1700365;17
1700366;17
1700367;17
1700368;17
1700369;17
1700370;17
1700371;17
1700372;17
1700373;17
1700374;17
1700375;17
1700376;17
1700377;17
1700378;17
1700379;17
1700380;17
1700381;17
1700382;17
1700383;17
1700384;17
1700385;17
1700386;17
1700387;17
1700388;17
1700389;17
1700390;17
1700391;21
1700392;21
1700393;21
1700394;21
1700395;21
1700396;21
1700397;21
1700398;21
1700399;21
1700400;21
1700401;21
1700402;21
1700403;21
1700404;21
1700405;21
1700406;21
1700407;21
1700408;21
1700409;21
1700410;21
1700411;21
1700412;21
1700413;21
1700414;21
1700415;21
1700416;21
1700417;21
1700418;21
1700419;21
1700420;21
1700421;21
1700422;21
1700423;21
1700424;21
1700425;21
1700426;21
1700427;21
1700428;21
1700429;21
1700430;21
1700431;21
1700432;21
1700433;21
1700434;21
1700435;21
1700436;21
1700437;21
1700438;21
1700439;21
1700440;21
1700441;662
1700442;662
1700443;662
1700444;662
1700446;662
1700447;662
1700448;662
1700449;662
1700450;662
1700451;662
1700452;662
1700453;662
1700455;662
1700456;3
1700457;3
1700458;3
1700459;3
1700460;3
1700461;3
1700462;3
1700463;3
1700464;3
1700465;3
1700466;3
1700467;3
1700468;3
1700469;3
1700470;3
1700471;3
1700472;3
1700473;3
1700474;3
1700475;3
1700476;3
1700477;3
1700478;3
1700479;3
1700480;3
1700481;3
1700482;3
1700483;3
1700484;3
1700485;3
1700486;3
1700487;3
1700488;3
1700489;3
1700490;3
1700491;3
1700492;3
1700493;3
1700494;3
1700495;3
1700496;3
1700497;3
1700498;3
1700499;3
1700500;3
1700501;3
1700502;3
1700503;3
1700504;3
1700505;3
1700506;3
1700507;3
1700508;3
1700509;3
1700510;3
1700511;3
1700512;3
1700513;3
1700514;3
1700515;3
1700516;3
1700517;3
1700518;3
1700519;7
1700520;7
1700521;7
1700523;7
1700524;7
1700526;7
1700527;7
1700528;7
1700529;7
1700530;7
1700531;7
1700532;7
1700533;7
1700534;7
1700535;7
1700536;7
1700537;7
1700538;7
1700539;7
1700540;7
1700541;7
1700542;7
1700543;7
1700544;7
1700545;7
1700546;7
1700547;7
1700548;7
1700549;7
1700550;7
1700551;7
1700552;7
1700553;7
1700554;22
1700555;22
1700556;22
1700557;22
1700558;22
1700559;22
1700560;22
1700561;22
1700562;22
1700563;22
1700564;22
1700565;22
1700566;22
1700567;22
1700568;22
1700569;22
1700570;22
1700571;22
1700572;22
1700573;22
1700574;22
1700575;22
1700576;22
1700577;22
1700578;22
1700579;22
1700580;22
1700581;22
1700582;22
1700583;22
1700584;22
1700585;22
1700586;22
1700587;22
1700588;22
1700589;22
1700590;22
1700591;22
1700592;22
1700593;22
1700594;22
1700595;22
1700596;22
1700597;22
1700598;22
1700599;22
1700600;22
1700601;22
1700602;22
1700603;22
1700604;22
1700605;22
1700606;22
1700607;22
1700608;22
1700609;22
1700610;22
1700611;22
1700612;22
1700613;22
1700614;22
1700615;22
1700616;23
1700617;16
1700618;16
1700619;16
1700620;16
1700621;16
1700622;16
1700623;16
1700624;16
1700625;16
1700626;16
1700627;16
1700628;16
1700629;16
1700630;16
1700631;16
1700632;16
1700633;16
1700634;16
1700635;16
1700636;16
1700637;16
1700638;16
1700639;16
1700640;16
1700641;16
1700642;16
1700643;16
1700644;16
1700645;16
1700646;16
1700647;16
1700648;16
1700649;16
1700650;16
1700651;16
1700652;16
1700653;16
1700654;16
1700655;16
1700656;16
1700657;16
1700658;16
1700659;16
1700660;16
1700661;16
1700662;16
1700663;16
1700664;16
1700665;16
1700666;16
1700667;16
1700668;16
1700669;16
1700670;16
1700671;16
1700672;16
1700673;16
1700674;16
1700675;16
1700676;16
1700677;16
1700677;16
1700678;16
1700679;16
1700680;16
1700681;16
1700682;16
1700683;16
1700684;16
1700689;16
1700690;16
1700691;16
1700692;16
1700693;16
1700694;16
1700695;16
1700696;16
1700697;16
1700698;16
1700699;16
1700700;16
1700701;16
1700702;16
1700703;16
1700704;16
1700705;16
1700706;16
1700707;16
1700708;16
1700709;16
1700710;16
1700711;16
1700712;16
1700713;16
1700714;16
1700715;16
1700716;16
1700717;16
1700718;16
1700719;16
1700720;16
1700721;16
1700722;16
1700723;16
1700724;16
1700725;16
1700726;16
1700727;16
1700728;16
1700729;16
1700730;5
1700731;5
1700732;5
1700733;5
1700734;5
1700735;5
1700736;5
1700737;5
1700738;5
1700739;5
1700740;5
1700741;5
1700742;5
1700743;5
1700744;5
1700745;5
1700746;5
1700747;5
1700748;5
1700749;5
1700750;5
1700751;5
1700753;24
1700754;24
1700755;24
1700756;24
1700757;24
1700758;24
1700759;24
1700760;24
1700761;24
1700762;24
1700763;24
1700764;24
1700765;24
1700766;24
1700767;24
1700768;24
1700769;24
1700770;24
1700771;24
1700772;24
1700773;24
1700774;24
1700775;24
1700776;24
1700777;24
1700778;24
1700779;24
1700780;24
1700781;24
1700782;24
1700783;24
1700784;1
1700785;1
1700786;1
1700787;1
1700788;1
1700789;19
1700790;19
1700791;19
1700792;19
1700793;19
1700794;19
1700795;14
1700796;14
1700797;14
1700798;14
1700799;14
1700800;14
1700801;14
1700802;14
1700803;14
1700804;14
1700805;14
1700806;14
1700807;14
1700808;14
1700809;14
1700810;14
1700811;14
1700812;14
1700813;14
1700814;14
1700815;14
1700816;14
1700817;14
1700818;14
1700819;14
1700820;14
1700821;14
1700822;14
1700823;14
1700824;14
1700825;14
1700826;14
1700827;14
1700828;14
1700829;14
1700830;14
1700831;14
1700832;14
1700833;14
1700834;14
1700838;14
1700839;14
1700843;14
1700845;14
1700846;14
1700847;14
1700848;14
1700849;14
1700850;14
1700851;14
1700852;14
1700858;35
1700859;35
1700860;35
1700861;35
1700862;35
1700863;35
1700864;35
1700865;35
1700866;35
1700867;35
1700868;35
1700869;35
1700870;35
1700871;35
1700872;35
1700873;35
1700874;35
1700875;35
1700876;35
1700877;35
1700878;35
1700879;35
1700880;35
1700881;35
1700882;35
1700883;35
1700884;35
1700885;35
1700886;35
1700887;35
1700888;35
1700889;35
1700890;35
1700891;35
1700892;35
1700893;35
1700894;35
1700895;35
1700896;35
1700897;35
1700898;35
1700899;35
1700900;35
1700901;35
1700902;35
1700903;35
1700904;35
1700905;35
1700906;35
1700907;35
1700908;35
1700909;36
1700910;36
1700911;36
1700912;36
1700913;36
1700914;36
1700915;36
1700916;36
1700917;36
1700918;36
1700919;36
1700920;36
1700921;36
1700922;36
1700923;36
1700924;36
1700925;36
1700926;36
1700927;36
1700928;36
1700929;36
1700930;36
1700931;36
1700932;36
1700933;36
1700934;36
1700935;36
1700936;36
1700937;36
1700938;36
1700939;36
1700940;36
1700941;36
1700942;36
1700943;36
1700944;36
1700945;36
1700946;36
1700947;36
1700948;36
1700949;36
1700950;36
1700951;36
1700952;36
1700953;36
1700954;36
1700955;36
1700956;36
1700957;36
1700958;36
1700959;36
1700960;36
1700961;36
1700962;36
1700963;36
1700964;36
1700965;36
1700966;36
1700967;36
1700968;36
1700969;36
1700970;36
1700971;36
1700972;36
1700973;36
1700974;36
1700975;36
1700976;36
1700977;36
1700978;36
1700979;36
1700980;36
1700981;36
1700982;36
1700983;36
1700984;36
1700985;36
1700986;36
1700987;36
1700988;36
1700989;36
1700990;36
1700991;36
1700992;36
1700993;36
1700994;36
1700995;36
1700996;36
1700997;36
1700998;36
1700999;36
1701000;36
1701001;36
1701002;36
1701003;36
1701004;36
1701005;36
1701006;36
1701007;36
1701008;36
1701009;36
1701010;36
1701011;36
1701012;36
1701013;36
1701014;36
1701015;36
1701016;36
1701017;36
1701018;36
1701019;36
1701020;36
1701021;36
1701022;36
1701023;36
1701024;36
1701025;36
1701026;36
1701027;37
1701028;37
1701029;37
1701030;37
1701031;37
1701032;37
1701033;37
1701034;37
1701035;37
1701036;37
1701037;37
1701038;37
1701039;37
1701040;37
1701041;37
1701042;37
1701044;37
1701045;37
1701046;37
1701047;37
1701048;37
1701049;37
1701050;37
1701051;37
1701052;37
1701053;37
1701054;37
1701055;37
1701056;37
1701057;37
1701058;33
1701059;33
1701060;33
1701061;33
1701062;33
1701063;33
1701064;33
1701065;33
1701066;33
1701067;33
1701068;33
1701069;33
1701070;33
1701071;33
1701072;33
1701073;33
1701074;33
1701075;33
1701076;33
1701077;33
1701078;33
1701079;33
1701080;33
1701081;33
